RegionCode,RegionName,CountryCode,CountryName,Year,Sex,SuicideCount,CauseSpecificDeathPercentage,StdDeathRate,DeathRatePer100K,Population,GDP,GDPPerCapita,GNI,GNIPerCapita,InflationRate,EmploymentPopulationRatio,InflationRate_Log,IncomeGroup,GDPPerCapita_Growth,GDPPerCapita_Growth_Lag1,GDPPerCapita_Growth_Lag3,GDPPerCapita_Growth_Lag5,InflationRate_Log_Lag1,InflationRate_Log_Lag3,InflationRate_Log_Lag5,EmploymentPopulationRatio_Lag1,EmploymentPopulationRatio_Lag3,EmploymentPopulationRatio_Lag5,GDPPerCapita_Scaled,GNIPerCapita_Scaled,InflationRate_Log_Scaled,EmploymentPopulationRatio_Scaled
CSA,Central and South America,SLV,El Salvador,1998,Female,167,1.37143796,5.45624225,5.57463654,5885083.0,10936669900.0,1858.371394,10150796195.0,4110.0,2.547059776,57.875,2.6516320028351053,Low/Middle-Income,6.222889100313522,5.797624267281254,30.833425447819817,8.865255501442682,2.7800752183011723,3.0754558661618843,3.128713826169197,55.325,57.167,56.347,-0.8105695772956261,-0.9731542614997223,-0.3186205581081215,0.2647007423772699
CSA,Central and South America,SLV,El Salvador,1999,Female,169,1.4575248,5.48387877,5.58748615,5923852.0,11284197000.0,1904.874902,10587396548.0,4180.0,0.51482713,57.324,2.4969113285936184,Low/Middle-Income,2.502379672337973,6.222889100313522,6.539421787994737,13.303899373079986,2.6516320028351053,3.0642791985149027,3.405746534889453,57.875,55.742,55.873,-0.8081405395570996,-0.969358358527167,-0.5905996193443657,0.19455540724121423
CSA,Central and South America,SLV,El Salvador,2000,Female,143,1.24749193,4.67153703,4.68585442,5958482.0,11784927700.0,1977.840614,11209909098.0,4320.0,2.271287568,57.027,2.6319884558942563,Low/Middle-Income,3.8304726427646596,2.502379672337973,5.797624267281254,30.833425447819817,2.4969113285936184,2.7800752183011723,3.0754558661618843,57.324,55.325,57.167,-0.804329290133369,-0.9617665525820563,-0.3531513891202941,0.15674567124228816
CSA,Central and South America,SLV,El Salvador,2001,Female,153,1.22409793,4.98403903,4.97231752,5988095.0,12282533600.0,2051.158774,11575739686.0,4430.0,3.750820575,56.522,2.733127632973477,Low/Middle-Income,3.706980202601917,3.8304726427646596,6.222889100313522,6.539421787994737,2.6319884558942563,2.6516320028351053,3.0642791985149027,57.027,57.875,55.742,-0.8004996311416362,-0.9558015621966124,-0.17536171381627635,0.09245638949327148
CSA,Central and South America,SLV,El Salvador,2002,Female,133,1.15521584,4.24460218,4.28957121,6011275.0,12664190300.0,2106.739469,11942491886.0,4530.0,1.865525036,56.469,2.6023653510759006,Low/Middle-Income,2.7097217292258335,3.706980202601917,2.502379672337973,5.797624267281254,2.733127632973477,2.4969113285936184,2.7800752183011723,56.522,57.324,55.325,-0.7975964607896592,-0.9503788436643905,-0.40522500034838477,0.08570919754733546
CSA,Central and South America,SLV,El Salvador,2003,Female,139,1.12641815,4.41033749,4.45150708,6026849.0,13243892200.0,2197.482001,12738311030.0,4650.0,2.120390917,57.412,2.621074319991685,Low/Middle-Income,4.307249820646897,2.7097217292258335,3.8304726427646596,6.222889100313522,2.6023653510759006,2.6319884558942563,2.6516320028351053,56.469,57.027,57.875,-0.7928566670795278,-0.9438715814257244,-0.37233703739605784,0.205758291981637
CSA,Central and South America,SLV,El Salvador,2004,Female,117,0.93787575,3.60932212,3.72204056,6035655.0,13724810900.0,2273.955503,13675886880.0,4810.0,4.451943924,56.102,2.777703188780075,Low/Middle-Income,3.4800513480975015,4.307249820646897,3.706980202601917,2.502379672337973,2.621074319991685,2.733127632973477,2.4969113285936184,57.412,56.522,57.324,-0.7888621937517247,-0.9351952317741694,-0.09700361537986497,0.03898807595943589
CSA,Central and South America,SLV,El Salvador,2005,Female,119,0.92983279,3.63177764,3.76156959,6037817.0,14698000000.0,2434.323531,14616692063.0,5090.0,4.690948709,56.228,2.792455432592892,Low/Middle-Income,7.052381974424238,3.4800513480975015,2.7097217292258335,3.8304726427646596,2.777703188780075,2.6023653510759006,2.6319884558942563,56.102,56.469,57.027,-0.7804856215571053,-0.9200116198839483,-0.07107106665611893,0.05502857001958711
CSA,Central and South America,SLV,El Salvador,2006,Female,118,0.90748289,3.66091099,3.70708732,6034436.0,15999890000.0,2651.430888,15607743784.0,5510.0,4.037123594,56.969,2.7515706796931374,Low/Middle-Income,8.91859090360163,7.052381974424238,4.307249820646897,3.706980202601917,2.792455432592892,2.621074319991685,2.733127632973477,56.228,57.412,56.522,-0.7691453595823587,-0.8972362020486165,-0.14294120790948106,0.14936195175428235
CSA,Central and South America,SLV,El Salvador,2007,Female,112,0.85935702,3.40178138,3.49774396,6044131.0,17011750000.0,2814.589889,16378282418.0,5760.0,4.578085724,57.513,2.785516231006341,Low/Middle-Income,6.153620738840848,8.91859090360163,3.4800513480975015,2.7097217292258335,2.7515706796931374,2.777703188780075,2.6023653510759006,56.969,56.102,56.469,-0.7606230052943925,-0.883679405718062,-0.08326929124692892,0.21861614833144016
CSA,Central and South America,SLV,El Salvador,2008,Female,116,0.86839347,3.56510006,3.60173952,6068099.0,17986890000.0,2964.17214,17573853676.0,6000.0,6.707922935,57.369,2.908976505439084,Low/Middle-Income,5.314530958296926,6.153620738840848,7.052381974424238,4.307249820646897,2.785516231006341,2.792455432592892,2.621074319991685,57.513,56.228,57.412,-0.7528098112297053,-0.8706648812407296,0.13375800458670506,0.20028415511983966
CSA,Central and South America,SLV,El Salvador,2009,Female,113,0.81913737,3.36930921,3.48866539,6091188.0,17601620000.0,2889.685887,17340255624.0,5830.0,1.055950297,55.993,2.5405027641001836,Low/Middle-Income,-2.512885537072762,5.314530958296926,8.91859090360163,3.4800513480975015,2.908976505439084,2.7515706796931374,2.777703188780075,57.369,56.969,56.102,-0.7567004837256045,-0.8798835027455068,-0.5139714779202196,0.025111775542322152
CSA,Central and South America,SLV,El Salvador,2010,Female,95,0.66713483,2.80728921,2.91643821,6114034.0,18447920000.0,3017.307395,17821316580.0,6020.0,1.179335769,56.942,2.5501818470911664,Low/Middle-Income,4.416449157125979,-2.512885537072762,6.153620738840848,7.052381974424238,2.5405027641001836,2.785516231006341,2.792455432592892,55.993,57.513,56.228,-0.7500343745972425,-0.8695803375342852,-0.49695689393898396,0.14592470302710708
CSA,Central and South America,SLV,El Salvador,2011,Female,118,0.83005065,3.45127496,3.60223729,6137349.0,20283780000.0,3304.974183,18997876792.0,6340.0,5.128923767,56.985,2.8189366761041468,Low/Middle-Income,9.533890662804012,4.416449157125979,5.314530958296926,8.91859090360163,2.5501818470911664,2.908976505439084,2.7515706796931374,56.942,57.369,56.969,-0.7350085515093869,-0.8522276382311753,-0.024520443826502317,0.1513988398889044
CSA,Central and South America,SLV,El Salvador,2012,Female,116,0.81260946,3.33215849,3.52135871,6161289.0,21386150000.0,3471.051269,20050830475.0,6350.0,1.729734816,57.855,2.5922525913827066,Low/Middle-Income,5.025064548287883,9.533890662804012,-2.512885537072762,6.153620738840848,2.8189366761041468,2.5405027641001836,2.785516231006341,56.985,55.993,57.513,-0.7263337756322962,-0.8516853663779532,-0.4230019322377181,0.26215463220899166
CSA,Central and South America,SLV,El Salvador,2013,Female,98,0.64043916,2.82899798,2.95821729,6185642.0,21990960000.0,3555.1621,20962312698.0,6650.0,0.757669185,58.257,2.5167094005349506,Low/Middle-Income,2.423209122584691,5.025064548287883,4.416449157125979,5.314530958296926,2.5922525913827066,2.5501818470911664,2.908976505439084,57.855,56.942,57.369,-0.7219403784133633,-0.8354172107812877,-0.5557971532402766,0.31333144659137707
CSA,Central and South America,SLV,El Salvador,2014,Female,108,0.66918644,3.1909731,3.24160103,6209526.0,22593470000.0,3638.517658,21428592919.0,7000.0,1.141344675,56.903,2.5472115716582917,Low/Middle-Income,2.3446345245411004,2.423209122584691,9.533890662804012,-2.512885537072762,2.5167094005349506,2.8189366761041468,2.5405027641001836,58.257,56.985,55.993,-0.7175864316939474,-0.8164376959185112,-0.5021782564220961,0.14095978819896504
CSA,Central and South America,SLV,El Salvador,2015,Female,89,0.52260716,2.49189555,2.65600921,6231066.0,23438240000.0,3761.51368,21764575106.0,7350.0,-0.731384487,56.312,2.3886446788658477,Low/Middle-Income,3.3803882119293416,2.3446345245411004,5.025064548287883,4.416449157125979,2.5472115716582917,2.5922525913827066,2.5501818470911664,56.903,57.855,56.942,-0.7111619275656433,-0.7974581810557348,-0.7809184755703463,0.06572223272635369
CSA,Central and South America,SLV,El Salvador,2016,Female,53,0.3237432,1.523321,1.57249172,6250510.0,24191430000.0,3870.312982,22295959534.0,7750.0,0.604049087,56.599,2.5042309148931112,Low/Middle-Income,2.8924340373527535,3.3803882119293416,2.423209122584691,9.533890662804012,2.3886446788658477,2.5167094005349506,2.8189366761041468,56.312,58.257,56.985,-0.7054789668203307,-0.7757673069268475,-0.5777327273137212,0.10225891364114108
CSA,Central and South America,SLV,El Salvador,2017,Female,61,0.35262154,1.7586173,1.79924337,6266654.0,24979190000.0,3986.049014,23014901400.0,8140.0,1.012354033,56.346,2.537060293414816,Low/Middle-Income,2.9903533005796623,2.8924340373527535,2.3446345245411004,5.025064548287883,2.5042309148931112,2.5472115716582917,2.5922525913827066,56.599,56.903,57.855,-0.6994336768728432,-0.7546187046511824,-0.5200228989725754,0.07005062001242594
CSA,Central and South America,SLV,El Salvador,2018,Female,46,0.28789586,1.31062209,1.34885019,6276342.0,26020850000.0,4145.862351,24507989106.0,8510.0,1.090330006,56.282,2.54320913958081,Low/Middle-Income,4.009316906006299,2.9903533005796623,3.3803882119293416,2.423209122584691,2.537060293414816,2.3886446788658477,2.5167094005349506,56.346,56.312,58.257,-0.6910860780918472,-0.7345546460819616,-0.5092140176377966,0.06190306747393673
CSA,Central and South America,SLV,El Salvador,1990,Male,384,2.29775012,18.33114728,14.93597368,6035655.0,14698000000.0,2434.323531,14616692063.0,5090.0,2.547059776,56.599,2.6516320028351053,Low/Middle-Income,,,,,,,,,,,-0.7804856215571053,-0.9200116198839483,-0.3186205581081215,0.10225891364114108
CSA,Central and South America,SLV,El Salvador,1991,Male,320,1.95491478,16.57231219,12.28948024,5461070.0,5252342400.0,961.778992,4994288124.0,2880.0,14.40267488,56.306,3.259356207381718,Low/Middle-Income,-60.49091339946465,,,,2.6516320028351053,,,56.599,,,-0.8574016739308746,-1.0398536994460508,0.7496804912083407,0.06495839967587029
CSA,Central and South America,SLV,El Salvador,1992,Male,281,1.68374378,13.26150178,10.80187591,5552206.0,5813399300.0,1047.043157,5723741511.0,3130.0,11.21448138,56.347,3.128713826169197,Low/Middle-Income,8.865255501442682,-60.49091339946465,,,3.259356207381718,,,56.306,,,-0.8529480341209715,-1.0262969031154963,0.5200279746714043,0.07017792552084044
CSA,Central and South America,SLV,El Salvador,1993,Male,276,1.60120671,11.96302998,10.38452856,5630987.0,6680269200.0,1186.340725,6407435789.0,3350.0,18.50668833,55.873,3.405746534889453,Low/Middle-Income,13.303899373079986,8.865255501442682,,,3.128713826169197,2.6516320028351053,,56.347,56.599,,-0.845672044327751,-1.0143669223446081,1.0070158734693886,0.00983511453265432
CSA,Central and South America,SLV,El Salvador,1995,Male,427,2.4162517,17.22452239,15.62984429,5748195.0,8921947100.0,1552.130208,8313019721.0,3780.0,10.02965645,57.167,3.0754558661618843,Low/Middle-Income,30.833425447819817,13.303899373079986,-60.49091339946465,,3.405746534889453,3.259356207381718,,55.873,56.306,,-0.8265656049046634,-0.9910492326560543,0.42640732547788945,0.17456844242023337
CSA,Central and South America,SLV,El Salvador,1996,Male,378,2.22759149,16.03838457,13.70510671,5797140.0,9586327800.0,1653.630549,9045000962.0,3840.0,9.788920402,55.742,3.0642791985149027,Low/Middle-Income,6.539421787994737,30.833425447819817,8.865255501442682,,3.0754558661618843,3.128713826169197,2.6516320028351053,57.167,56.347,56.599,-0.8212638939291752,-0.9877956015367212,0.4067601801349793,-0.00684190706956579
CSA,Central and South America,SLV,El Salvador,1997,Male,379,2.23757232,16.18628693,13.62605503,5842638.0,10221705900.0,1749.501835,9725746174.0,3980.0,4.490136279,55.325,2.7800752183011723,Low/Middle-Income,5.797624267281254,6.539421787994737,13.303899373079986,-60.49091339946465,3.0642791985149027,3.405746534889453,3.259356207381718,55.742,55.873,56.306,-0.8162562078050433,-0.9802037955916106,-0.09283389232549287,-0.05992830407815879
CSA,Central and South America,SLV,El Salvador,1998,Male,345,1.94289576,14.68215484,12.31240094,5885083.0,10936669900.0,1858.371394,10150796195.0,4110.0,2.547059776,57.875,2.6516320028351053,Low/Middle-Income,6.222889100313522,5.797624267281254,30.833425447819817,8.865255501442682,2.7800752183011723,3.0754558661618843,3.128713826169197,55.325,57.167,56.347,-0.8105695772956261,-0.9731542614997223,-0.3186205581081215,0.2647007423772699
CSA,Central and South America,SLV,El Salvador,1999,Male,346,2.09913244,14.51357229,12.26855513,5923852.0,11284197000.0,1904.874902,10587396548.0,4180.0,0.51482713,57.324,2.4969113285936184,Low/Middle-Income,2.502379672337973,6.222889100313522,6.539421787994737,13.303899373079986,2.6516320028351053,3.0642791985149027,3.405746534889453,57.875,55.742,55.873,-0.8081405395570996,-0.969358358527167,-0.5905996193443657,0.19455540724121423
CSA,Central and South America,SLV,El Salvador,2000,Male,320,1.91570881,13.13632203,11.28273403,5958482.0,11784927700.0,1977.840614,11209909098.0,4320.0,2.271287568,57.027,2.6319884558942563,Low/Middle-Income,3.8304726427646596,2.502379672337973,5.797624267281254,30.833425447819817,2.4969113285936184,2.7800752183011723,3.0754558661618843,57.324,55.325,57.167,-0.804329290133369,-0.9617665525820563,-0.3531513891202941,0.15674567124228816
CSA,Central and South America,SLV,El Salvador,2001,Male,362,2.12005857,14.77187014,12.70191037,5988095.0,12282533600.0,2051.158774,11575739686.0,4430.0,3.750820575,56.522,2.733127632973477,Low/Middle-Income,3.706980202601917,3.8304726427646596,6.222889100313522,6.539421787994737,2.6319884558942563,2.6516320028351053,3.0642791985149027,57.027,57.875,55.742,-0.8004996311416362,-0.9558015621966124,-0.17536171381627635,0.09245638949327148
CSA,Central and South America,SLV,El Salvador,2002,Male,306,1.91693291,12.57836399,10.69333337,6011275.0,12664190300.0,2106.739469,11942491886.0,4530.0,1.865525036,56.469,2.6023653510759006,Low/Middle-Income,2.7097217292258335,3.706980202601917,2.502379672337973,5.797624267281254,2.733127632973477,2.4969113285936184,2.7800752183011723,56.522,57.324,55.325,-0.7975964607896592,-0.9503788436643905,-0.40522500034838477,0.08570919754733546
CSA,Central and South America,SLV,El Salvador,2003,Male,388,2.27499267,15.85804174,13.51192758,6026849.0,13243892200.0,2197.482001,12738311030.0,4650.0,2.120390917,57.412,2.621074319991685,Low/Middle-Income,4.307249820646897,2.7097217292258335,3.8304726427646596,6.222889100313522,2.6023653510759006,2.6319884558942563,2.6516320028351053,56.469,57.027,57.875,-0.7928566670795278,-0.9438715814257244,-0.37233703739605784,0.205758291981637
CSA,Central and South America,SLV,El Salvador,2004,Male,349,1.98487175,14.23892176,12.11652416,6035655.0,13724810900.0,2273.955503,13675886880.0,4810.0,4.451943924,56.102,2.777703188780075,Low/Middle-Income,3.4800513480975015,4.307249820646897,3.706980202601917,2.502379672337973,2.621074319991685,2.733127632973477,2.4969113285936184,57.412,56.522,57.324,-0.7888621937517247,-0.9351952317741694,-0.09700361537986497,0.03898807595943589
CSA,Central and South America,SLV,El Salvador,2005,Male,338,1.86379928,13.65123001,11.70136861,6037817.0,14698000000.0,2434.323531,14616692063.0,5090.0,4.690948709,56.228,2.792455432592892,Low/Middle-Income,7.052381974424238,3.4800513480975015,2.7097217292258335,3.8304726427646596,2.777703188780075,2.6023653510759006,2.6319884558942563,56.102,56.469,57.027,-0.7804856215571053,-0.9200116198839483,-0.07107106665611893,0.05502857001958711
CSA,Central and South America,SLV,El Salvador,2006,Male,293,1.58807588,11.56857723,10.11634487,6034436.0,15999890000.0,2651.430888,15607743784.0,5510.0,4.037123594,56.969,2.7515706796931374,Low/Middle-Income,8.91859090360163,7.052381974424238,4.307249820646897,3.706980202601917,2.792455432592892,2.621074319991685,2.733127632973477,56.228,57.412,56.522,-0.7691453595823587,-0.8972362020486165,-0.14294120790948106,0.14936195175428235
CSA,Central and South America,SLV,El Salvador,2007,Male,389,2.12382616,15.62596958,13.39648854,6044131.0,17011750000.0,2814.589889,16378282418.0,5760.0,4.578085724,57.513,2.785516231006341,Low/Middle-Income,6.153620738840848,8.91859090360163,3.4800513480975015,2.7097217292258335,2.7515706796931374,2.777703188780075,2.6023653510759006,56.969,56.102,56.469,-0.7606230052943925,-0.883679405718062,-0.08326929124692892,0.21861614833144016
CSA,Central and South America,SLV,El Salvador,2008,Male,374,2.05088835,14.65851381,12.84737287,6068099.0,17986890000.0,2964.17214,17573853676.0,6000.0,6.707922935,57.369,2.908976505439084,Low/Middle-Income,5.314530958296926,6.153620738840848,7.052381974424238,4.307249820646897,2.785516231006341,2.792455432592892,2.621074319991685,57.513,56.228,57.412,-0.7528098112297053,-0.8706648812407296,0.13375800458670506,0.20028415511983966
CSA,Central and South America,SLV,El Salvador,2009,Male,393,2.06007234,15.43484533,13.46528167,6091188.0,17601620000.0,2889.685887,17340255624.0,5830.0,1.055950297,55.993,2.5405027641001836,Low/Middle-Income,-2.512885537072762,5.314530958296926,8.91859090360163,3.4800513480975015,2.908976505439084,2.7515706796931374,2.777703188780075,57.369,56.969,56.102,-0.7567004837256045,-0.8798835027455068,-0.5139714779202196,0.025111775542322152
CSA,Central and South America,SLV,El Salvador,2010,Male,304,1.65703696,11.79877262,10.38790984,6114034.0,18447920000.0,3017.307395,17821316580.0,6020.0,1.179335769,56.942,2.5501818470911664,Low/Middle-Income,4.416449157125979,-2.512885537072762,6.153620738840848,7.052381974424238,2.5405027641001836,2.785516231006341,2.792455432592892,55.993,57.513,56.228,-0.7500343745972425,-0.8695803375342852,-0.49695689393898396,0.14592470302710708
CSA,Central and South America,SLV,El Salvador,2011,Male,372,1.96347514,13.49826268,12.67537247,6137349.0,20283780000.0,3304.974183,18997876792.0,6340.0,5.128923767,56.985,2.8189366761041468,Low/Middle-Income,9.533890662804012,4.416449157125979,5.314530958296926,8.91859090360163,2.5501818470911664,2.908976505439084,2.7515706796931374,56.942,57.369,56.969,-0.7350085515093869,-0.8522276382311753,-0.024520443826502317,0.1513988398889044
CSA,Central and South America,SLV,El Salvador,2012,Male,398,2.23006668,14.86229894,13.52022037,6161289.0,21386150000.0,3471.051269,20050830475.0,6350.0,1.729734816,57.855,2.5922525913827066,Low/Middle-Income,5.025064548287883,9.533890662804012,-2.512885537072762,6.153620738840848,2.8189366761041468,2.5405027641001836,2.785516231006341,56.985,55.993,57.513,-0.7263337756322962,-0.8516853663779532,-0.4230019322377181,0.26215463220899166
CSA,Central and South America,SLV,El Salvador,2013,Male,389,2.05331222,14.75452466,13.17184003,6185642.0,21990960000.0,3555.1621,20962312698.0,6650.0,0.757669185,58.257,2.5167094005349506,Low/Middle-Income,2.423209122584691,5.025064548287883,4.416449157125979,5.314530958296926,2.5922525913827066,2.5501818470911664,2.908976505439084,57.855,56.942,57.369,-0.7219403784133633,-0.8354172107812877,-0.5557971532402766,0.31333144659137707
CSA,Central and South America,SLV,El Salvador,2014,Male,278,1.3030232,10.55184171,9.38099916,6209526.0,22593470000.0,3638.517658,21428592919.0,7000.0,1.141344675,56.903,2.5472115716582917,Low/Middle-Income,2.3446345245411004,2.423209122584691,9.533890662804012,-2.512885537072762,2.5167094005349506,2.8189366761041468,2.5405027641001836,58.257,56.985,55.993,-0.7175864316939474,-0.8164376959185112,-0.5021782564220961,0.14095978819896504
CSA,Central and South America,SLV,El Salvador,2015,Male,257,1.07806536,9.3241774,8.64089483,6231066.0,23438240000.0,3761.51368,21764575106.0,7350.0,-0.731384487,56.312,2.3886446788658477,Low/Middle-Income,3.3803882119293416,2.3446345245411004,5.025064548287883,4.416449157125979,2.5472115716582917,2.5922525913827066,2.5501818470911664,56.903,57.855,56.942,-0.7111619275656433,-0.7974581810557348,-0.7809184755703463,0.06572223272635369
CSA,Central and South America,SLV,El Salvador,2016,Male,215,0.95301418,7.84354702,7.20101551,6250510.0,24191430000.0,3870.312982,22295959534.0,7750.0,0.604049087,56.599,2.5042309148931112,Low/Middle-Income,2.8924340373527535,3.3803882119293416,2.423209122584691,9.533890662804012,2.3886446788658477,2.5167094005349506,2.8189366761041468,56.312,58.257,56.985,-0.7054789668203307,-0.7757673069268475,-0.5777327273137212,0.10225891364114108
CSA,Central and South America,SLV,El Salvador,2017,Male,207,0.91853035,7.58458526,6.90504068,6266654.0,24979190000.0,3986.049014,23014901400.0,8140.0,1.012354033,56.346,2.537060293414816,Low/Middle-Income,2.9903533005796623,2.8924340373527535,2.3446345245411004,5.025064548287883,2.5042309148931112,2.5472115716582917,2.5922525913827066,56.599,56.903,57.855,-0.6994336768728432,-0.7546187046511824,-0.5200228989725754,0.07005062001242594
CSA,Central and South America,SLV,El Salvador,2018,Male,186,0.86547857,6.80047752,6.17852345,6276342.0,26020850000.0,4145.862351,24507989106.0,8510.0,1.090330006,56.282,2.54320913958081,Low/Middle-Income,4.009316906006299,2.9903533005796623,3.3803882119293416,2.423209122584691,2.537060293414816,2.3886446788658477,2.5167094005349506,56.346,56.312,58.257,-0.6910860780918472,-0.7345546460819616,-0.5092140176377966,0.06190306747393673
EU,Europe,EST,Estonia,1990,Female,118,1.16808553,11.23725739,14.12953672,1347825.0,21041080440.5,15728.15986,21027127913.0,23300.0,3.975944699,56.210499999999996,2.7476581379285734,High-Income,,,,,,,,,,,-0.08610294976093522,0.06746542483364748,-0.14981895350741475,0.05280072362234328
EU,Europe,EST,Estonia,1991,Female,108,1.06824926,9.97496745,12.99385679,1561314.0,21041080440.5,15728.15986,21027127913.0,23300.0,3.975944699,65.767,2.7476581379285734,High-Income,0.0,,,,2.7476581379285734,,,56.210499999999996,,,-0.08610294976093522,0.06746542483364748,-0.14981895350741475,1.2693958147797189
EU,Europe,EST,Estonia,1992,Female,121,1.20099256,12.1144682,14.79107304,1533091.0,21041080440.5,15728.15986,21027127913.0,23300.0,3.975944699,62.281,2.7476581379285734,High-Income,0.0,0.0,,,2.7476581379285734,,,65.767,,,-0.08610294976093522,0.06746542483364748,-0.14981895350741475,0.8256088124488856
EU,Europe,EST,Estonia,1993,Female,122,1.15519364,12.47818321,15.26001438,1494128.0,21041080440.5,15728.15986,21027127913.0,23300.0,89.81194903,59.023,4.619487661916863,High-Income,0.0,0.0,,,2.7476581379285734,2.7476581379285734,,62.281,56.210499999999996,,-0.08610294976093522,0.06746542483364748,3.140616789643651,0.41084746603642036
EU,Europe,EST,Estonia,1994,Female,118,1.09982291,12.29943656,15.05328608,1462514.0,21041080440.5,15728.15986,21027127913.0,23300.0,47.65469062,58.29,4.082352743246041,High-Income,0.0,0.0,0.0,,4.619487661916863,2.7476581379285734,,59.023,65.767,,-0.08610294976093522,0.06746542483364748,2.196402633045023,0.3175325283690357
EU,Europe,EST,Estonia,1995,Female,128,1.28064032,12.8566841,16.59484212,1436634.0,4502970889.0,3134.389753,21027127913.0,23300.0,28.77661372,55.871,3.698995882063307,High-Income,-80.07147828544515,0.0,0.0,,4.082352743246041,2.7476581379285734,2.7476581379285734,58.29,62.281,56.210499999999996,-0.7439187614246264,0.06746542483364748,1.5225105385714877,0.009580503515827126
EU,Europe,EST,Estonia,1996,Female,112,1.19263124,11.10460306,14.71417067,1415594.0,4786018988.0,3380.926302,21027127913.0,23300.0,23.05034335,55.142,3.5461758539654644,High-Income,7.865535827637071,-80.07147828544515,0.0,0.0,3.698995882063307,4.619487661916863,2.7476581379285734,55.871,59.023,65.767,-0.7310413118041146,0.06746542483364748,1.2538725689923538,-0.08322521211790132
EU,Europe,EST,Estonia,1997,Female,91,0.99355825,9.30799741,12.08034091,1399535.0,5154420649.0,3682.952301,21027127913.0,23300.0,10.58187893,54.525,3.1006316069336166,High-Income,8.93323225712832,7.865535827637071,0.0,0.0,3.5461758539654644,4.082352743246041,2.7476581379285734,55.142,58.29,62.281,-0.7152654578709631,0.06746542483364748,0.4706630422694,-0.16177271080927433
EU,Europe,EST,Estonia,1998,Female,81,0.84507042,8.52365962,10.85024386,1386156.0,5674080543.0,4093.392477,21027127913.0,23300.0,8.208333333,54.252,2.987620990511781,High-Income,11.14432505380416,8.93323225712832,-80.07147828544515,0.0,3.1006316069336166,3.698995882063307,4.619487661916863,54.525,55.871,59.023,-0.6938267595922992,0.06746542483364748,0.2720049022708194,-0.19652711460626685
EU,Europe,EST,Estonia,1999,Female,93,1.02649007,9.18937628,12.54772859,1390244.0,5756912266.0,4140.936602,21027127913.0,23300.0,3.296110897,51.9,2.703118597845598,High-Income,1.1614846430470838,11.14432505380416,7.865535827637071,0.0,2.987620990511781,3.5461758539654644,4.082352743246041,54.252,55.142,58.29,-0.6913433668583528,0.06746542483364748,-0.228113740930294,-0.49594967039574545
EU,Europe,EST,Estonia,2000,Female,88,0.9630116,8.98716856,11.79766996,1396985.0,5686579748.0,4070.609024,5820015771.0,9070.0,4.018489525,50.642,2.750380605240448,High-Income,-1.6983495464777953,1.1614846430470838,8.93323225712832,-80.07147828544515,2.703118597845598,3.1006316069336166,3.698995882063307,51.9,54.525,55.871,-0.6950168174939729,-0.7041874223015193,-0.14503320585371549,-0.6560999999804232
EU,Europe,EST,Estonia,2001,Female,86,0.95672489,8.23601211,11.59920694,1388115.0,6254649539.0,4505.858332,5983865779.0,9810.0,5.748279817,50.216,2.8552267309542003,High-Income,10.692486196384943,-1.6983495464777953,11.14432505380416,7.865535827637071,2.750380605240448,2.987620990511781,3.5461758539654644,50.642,54.252,55.142,-0.6722822531510095,-0.6640593051630778,0.03927280874764391,-0.7103321465647422
EU,Europe,EST,Estonia,2002,Female,72,0.80124638,7.3101211,9.76661851,1379350.0,7367975888.0,5341.628947,6368426360.0,11050.0,3.571912702,51.165,2.7214276468740684,High-Income,18.548532896928194,10.692486196384943,1.1614846430470838,8.93323225712832,2.8552267309542003,2.703118597845598,3.1006316069336166,50.216,51.9,54.525,-0.6286270870808188,-0.5968175953635271,-0.19592878574376515,-0.5895192190799573
EU,Europe,EST,Estonia,2003,Female,66,0.73660714,6.70840863,9.00409277,1370720.0,9874013098.0,7203.523038,7859558696.0,12370.0,1.334991165,51.804,2.5622602315397325,High-Income,34.85629775998742,18.548532896928194,-1.6983495464777953,11.14432505380416,2.7214276468740684,2.750380605240448,2.987620990511781,51.165,50.642,54.252,-0.5313739720646711,-0.5252377107381988,-0.47572464634391365,-0.5081709992034787
EU,Europe,EST,Estonia,2004,Female,59,0.6846136,6.27474118,8.09361153,1362550.0,12145911801.0,8914.103557,10218911833.0,13720.0,3.048111075,52.484,2.6863639609005596,High-Income,23.74644337189389,34.85629775998742,10.692486196384943,1.1614846430470838,2.5622602315397325,2.8552267309542003,2.703118597845598,51.804,50.216,51.9,-0.4420244839477936,-0.4520310105532041,-0.25756623944095325,-0.4216032534820311
EU,Europe,EST,Estonia,2005,Female,53,0.62485263,4.94266189,7.3107986,1354775.0,14106790200.0,10412.64431,13177819041.0,15870.0,4.079714232,53.523,2.754285446593934,High-Income,16.810896838002698,23.74644337189389,18.548532896928194,-1.6983495464777953,2.6863639609005596,2.7214276468740684,2.750380605240448,52.484,51.165,50.642,-0.36375056014495266,-0.3354425621104347,-0.1381689965888304,-0.2893328302399953
EU,Europe,EST,Estonia,2006,Female,56,0.66170389,5.03888647,7.77006167,1346810.0,17022870405.0,12639.40007,15485446036.0,18280.0,4.437620424,56.742,2.776812140041849,High-Income,21.385113077006658,16.810896838002698,34.85629775998742,10.692486196384943,2.754285446593934,2.5622602315397325,2.8552267309542003,53.523,51.804,50.216,-0.2474394686135119,-0.20475504548388854,-0.09856996454765765,0.12046360134432796
